name, latitude, longitude
activity, -27.6970348, -48.4997558, 2023-05-22T00:37:01.101Z
activity, -27.6970386, -48.4997596, 2023-05-22T09:48:41.130Z
activity, -27.6928825, -48.4988822, 2023-05-22T09:48:41.130Z
activity, -27.6666049, -48.5041923, 2023-05-22T09:48:41.130Z
activity, -27.6666221, -48.5039062, 2023-05-22T10:02:12.502Z
activity, -27.6730823, -48.5034484, 2023-05-22T10:02:12.502Z
activity, -27.6903629, -48.4954948, 2023-05-22T10:02:12.502Z
activity, -27.6947822, -48.5001716, 2023-05-22T10:02:12.502Z
activity, -27.6970348, -48.4997558, 2023-05-22T10:02:12.502Z
activity, -27.6970386, -48.4997596, 2023-05-22T12:46:41.011Z
activity, -27.6953334, -48.4993972, 2023-05-22T12:46:41.011Z
activity, -27.6947383, -48.4992675, 2023-05-22T12:46:41.011Z
activity, -27.6945667, -48.5000343, 2023-05-22T12:53:25.421Z
activity, -27.695013, -48.4996871, 2023-05-22T12:53:25.421Z
activity, -27.6970252, -48.4997558, 2023-05-22T12:53:25.421Z
activity, -27.6526317, -48.517004, 2023-05-04T02:53:39.676Z
activity, -27.6572645, -48.5076651, 2023-05-04T02:55:31.677Z
activity, -27.6576422, -48.5053854, 2023-05-04T02:55:59.679Z
activity, -27.6596216, -48.5038316, 2023-05-04T02:56:27.692Z
activity, -27.6601506, -48.5024493, 2023-05-04T02:56:41.694Z
activity, -27.6691436, -48.5039968, 2023-05-04T02:58:19.690Z
activity, -27.6711515, -48.5049459, 2023-05-04T02:58:47.689Z
activity, -27.6753887, -48.5015521, 2023-05-04T02:59:43.690Z
activity, -27.6768745, -48.4995626, 2023-05-04T03:00:11.688Z
activity, -27.6860495, -48.4960433, 2023-05-04T03:02:31.675Z
activity, -27.6901723, -48.4988299, 2023-05-04T03:03:27.684Z
activity, -27.6915392, -48.4986363, 2023-05-04T03:03:55.688Z
activity, -27.6949506, -48.4998876, 2023-05-04T03:04:51.692Z
activity, -27.6957405, -48.4971238, 2023-05-09T13:31:30.710Z
activity, -27.696635, -48.493099, 2023-05-09T13:32:48.959Z
activity, -27.6963974, -48.4924796, 2023-05-09T13:33:03.946Z
activity, -27.6869733, -48.4874608, 2023-05-09T13:36:32.778Z
activity, -27.6860596, -48.486754, 2023-05-09T13:37:00.897Z
activity, -27.6868673, -48.4855892, 2023-05-09T13:37:56.963Z
activity, -27.6874815, -48.4842844, 2023-05-09T13:38:25.944Z
activity, -27.6867777, -48.4829102, 2023-05-09T13:38:52.941Z
activity, -27.685954, -48.4823881, 2023-05-09T13:39:07.958Z
activity, -27.6851403, -48.4821098, 2023-05-09T13:39:20.946Z
activity, -27.6816757, -48.4822754, 2023-05-09T13:40:17.947Z
activity, -27.6785085, -48.4833465, 2023-05-09T13:41:12.967Z
activity, -27.6772905, -48.4843032, 2023-05-09T13:41:40.953Z
activity, -27.6757326, -48.4844639, 2023-05-09T13:42:08.953Z
activity, -27.6717294, -48.4831994, 2023-05-09T13:43:32.964Z
activity, -27.6696738, -48.4819916, 2023-05-09T13:44:01.948Z
activity, -27.6679179, -48.4813784, 2023-05-09T13:44:28.943Z
activity, -27.6660603, -48.4811485, 2023-05-09T13:44:56.959Z
activity, -27.662854, -48.479979, 2023-05-09T13:45:52.974Z
activity, -27.6609999, -48.4798375, 2023-05-09T13:46:20.959Z
activity, -27.6592965, -48.4803517, 2023-05-09T13:46:48.968Z
activity, -27.6557041, -48.4795236, 2023-05-09T13:47:44.953Z
activity, -27.6540081, -48.4789141, 2023-05-09T13:48:12.962Z
activity, -27.6531342, -48.4796541, 2023-05-09T13:48:40.878Z
activity, -27.6518516, -48.4789779, 2023-05-09T13:49:08.957Z
activity, -27.6497777, -48.4783875, 2023-05-09T13:49:51.949Z
activity, -27.648336, -48.4790641, 2023-05-09T13:50:19.963Z
activity, -27.6470438, -48.478646, 2023-05-09T13:50:47.959Z
activity, -27.6450815, -48.4772469, 2023-05-09T13:51:28.936Z
activity, -27.6438335, -48.4759851, 2023-05-09T13:51:56.956Z
activity, -27.6424741, -48.4750619, 2023-05-09T13:52:24.939Z
activity, -27.6405362, -48.4748977, 2023-05-09T13:52:52.945Z
activity, -27.6382137, -48.473444, 2023-05-09T13:53:35.940Z
activity, -27.6364528, -48.4727612, 2023-05-09T13:54:03.970Z
activity, -27.6348744, -48.4716436, 2023-05-09T13:54:44.960Z
activity, -27.6335541, -48.471512, 2023-05-09T13:55:12.951Z
activity, -27.6323659, -48.4716089, 2023-05-09T13:55:40.938Z
activity, -27.6304942, -48.4722264, 2023-05-09T13:56:08.955Z
activity, -27.628384, -48.4720332, 2023-05-09T13:56:37.941Z
activity, -27.6273003, -48.4708769, 2023-05-09T13:57:04.959Z
activity, -27.6265764, -48.4692704, 2023-05-09T13:57:32.944Z
activity, -27.6260673, -48.4676206, 2023-05-09T13:58:00.939Z
activity, -27.6256331, -48.4667803, 2023-05-09T13:58:15.956Z
activity, -27.6201808, -48.4639772, 2023-05-09T13:59:52.947Z
activity, -27.6184735, -48.4635161, 2023-05-09T14:00:21.939Z
activity, -27.6150923, -48.4635495, 2023-05-09T14:01:16.965Z
activity, -27.6142934, -48.4630848, 2023-05-09T14:01:31.952Z
activity, -27.6135343, -48.4631971, 2023-05-09T14:01:44.957Z
activity, -27.6120074, -48.4639443, 2023-05-09T14:02:12.934Z
activity, -27.6116287, -48.4637, 2023-05-09T14:02:27.943Z
activity, -27.611029, -48.4637454, 2023-05-09T14:02:40.929Z
activity, -27.6074132, -48.4621872, 2023-05-09T14:04:04.414Z
activity, -27.6065897, -48.4623373, 2023-05-09T14:04:31.799Z
activity, -27.6056469, -48.463503, 2023-05-09T14:04:59.949Z
activity, -27.6044554, -48.4640295, 2023-05-09T14:05:27.951Z
activity, -27.6037693, -48.4639546, 2023-05-09T14:12:49.925Z
activity, -27.6033594, -48.4650618, 2023-05-09T14:14:16.744Z
activity, -27.6036146, -48.4653385, 2023-05-09T14:14:27.942Z
activity, -27.6036224, -48.4654275, 2023-05-09T14:16:33.884Z
activity, -27.6036548, -48.4654197, 2023-05-09T14:19:52.417Z
activity, -27.6036012, -48.4653902, 2023-05-09T14:20:45.883Z
activity, -27.6036712, -48.4653902, 2023-05-09T14:20:48.542Z
activity, -27.6036168, -48.4653866, 2023-05-09T14:21:13.878Z
activity, -27.603635, -48.4653763, 2023-05-09T14:21:16.299Z
activity, -27.6035815, -48.4654597, 2023-05-09T14:21:41.959Z
activity, -27.6033655, -48.465606, 2023-05-09T14:22:09.940Z
activity, -27.6034838, -48.4655406, 2023-05-09T14:23:08.740Z
activity, -27.6038853, -48.4652633, 2023-05-09T14:23:19.939Z
activity, -27.6044156, -48.4649544, 2023-05-09T14:23:36.699Z
activity, -27.6052676, -48.4667301, 2023-05-09T14:24:29.931Z
activity, -27.6055477, -48.4667672, 2023-05-09T14:24:57.951Z
activity, -27.6054242, -48.4667931, 2023-05-09T14:26:35.944Z
activity, -27.6042516, -48.4676519, 2023-05-09T14:27:46.617Z
activity, -27.6041395, -48.4678442, 2023-05-09T14:27:59.941Z
activity, -27.6042527, -48.4677573, 2023-05-09T14:28:27.990Z
activity, -27.6041863, -48.4678188, 2023-05-09T14:29:10.533Z
activity, -27.6042126, -48.4678146, 2023-05-09T14:29:38.514Z
activity, -27.6040997, -48.4679275, 2023-05-09T14:30:19.935Z
activity, -27.6040698, -48.4681079, 2023-05-09T14:30:34.394Z
activity, -27.6041138, -48.4682585, 2023-05-09T14:30:47.997Z
activity, -27.60402, -48.4680615, 2023-05-09T14:31:30.108Z
activity, -27.6039674, -48.4681454, 2023-05-09T14:32:25.923Z
activity, -27.6039877, -48.4681526, 2023-05-09T14:32:41.931Z
activity, -27.6038569, -48.4681231, 2023-05-09T14:32:56.782Z
activity, -27.6037703, -48.4679382, 2023-05-09T14:33:26.927Z
activity, -27.6039036, -48.4681506, 2023-05-09T14:33:39.620Z
activity, -27.6040358, -48.4680938, 2023-05-09T14:34:07.903Z
activity, -27.6039738, -48.4676563, 2023-05-09T14:34:35.722Z
activity, -27.6039437, -48.4676325, 2023-05-09T14:35:04.938Z
activity, -27.6040318, -48.4675368, 2023-05-09T14:35:39.922Z
activity, -27.6039084, -48.4676026, 2023-05-09T14:35:48.569Z
activity, -27.6039678, -48.4677795, 2023-05-09T14:35:59.919Z
activity, -27.6038845, -48.4676055, 2023-05-09T14:36:16.687Z
activity, -27.6037936, -48.467628, 2023-05-09T14:36:41.936Z
activity, -27.6039106, -48.4676482, 2023-05-09T14:37:37.933Z
activity, -27.6039745, -48.4676598, 2023-05-09T14:38:08.602Z
activity, -27.6039618, -48.4676356, 2023-05-09T14:38:19.884Z
activity, -27.6040072, -48.4676831, 2023-05-09T14:38:36.583Z
activity, -27.603971, -48.4676169, 2023-05-09T14:39:01.892Z
activity, -27.6039677, -48.4676371, 2023-05-09T14:40:00.880Z
activity, -27.603941, -48.4676468, 2023-05-09T14:40:28.882Z
activity, -27.6039754, -48.4676943, 2023-05-09T14:40:56.393Z
activity, -27.6039344, -48.467654, 2023-05-09T14:41:07.871Z
activity, -27.6040312, -48.4683989, 2023-05-09T14:43:41.936Z
activity, -27.6037813, -48.4698287, 2023-05-09T14:44:12.327Z
activity, -27.6029055, -48.4714223, 2023-05-09T14:44:51.934Z
activity, -27.6018152, -48.4722926, 2023-05-09T14:45:47.945Z
activity, -27.601056, -48.4732274, 2023-05-09T14:46:03.941Z
activity, -27.6016025, -48.4746843, 2023-05-09T14:46:29.931Z
activity, -27.6033289, -48.4769195, 2023-05-09T14:47:27.949Z
activity, -27.6031167, -48.478342, 2023-05-09T14:47:55.935Z
activity, -27.6043034, -48.4795022, 2023-05-09T14:48:35.962Z
activity, -27.6047385, -48.4806736, 2023-05-09T14:49:03.939Z
activity, -27.6057782, -48.482187, 2023-05-09T14:49:31.944Z
activity, -27.6065508, -48.4829089, 2023-05-09T14:49:46.925Z
activity, -27.608206, -48.4823067, 2023-05-09T14:50:14.929Z
activity, -27.6098012, -48.4832192, 2023-05-09T14:50:41.948Z
activity, -27.6106843, -48.4847247, 2023-05-09T14:51:10.933Z
activity, -27.6115862, -48.484975, 2023-05-09T14:51:37.939Z
activity, -27.6155979, -48.4847119, 2023-05-09T14:52:47.927Z
activity, -27.6167445, -48.4841466, 2023-05-09T14:53:15.937Z
activity, -27.6173114, -48.484076, 2023-05-09T14:53:29.378Z
activity, -27.618514, -48.4844792, 2023-05-09T14:53:56.937Z
activity, -27.6197879, -48.4842359, 2023-05-09T14:54:24.933Z
activity, -27.6208534, -48.483639, 2023-05-09T14:54:52.632Z
activity, -27.6222858, -48.4833524, 2023-05-09T14:55:21.048Z
activity, -27.6222601, -48.4825068, 2023-05-09T14:55:49.428Z
activity, -27.6209211, -48.4803194, 2023-05-09T14:57:39.803Z
activity, -27.6209888, -48.4796887, 2023-05-09T14:58:07.403Z
activity, -27.6207363, -48.4790525, 2023-05-09T14:58:35.041Z
activity, -27.6216466, -48.4787509, 2023-05-09T14:59:47.948Z
activity, -27.6260453, -48.4801679, 2023-05-09T15:02:19.933Z
activity, -27.628556, -48.4786464, 2023-05-09T15:03:15.940Z
activity, -27.6288682, -48.4772101, 2023-05-09T15:03:43.717Z
activity, -27.6326384, -48.4720783, 2023-05-09T15:06:05.948Z
activity, -27.6327724, -48.4716362, 2023-05-09T15:06:29.664Z
activity, -27.631251, -48.472012, 2023-05-09T15:07:01.945Z
activity, -27.6304587, -48.4722958, 2023-05-09T15:07:25.486Z
activity, -27.630649, -48.4724629, 2023-05-09T15:07:53.303Z
activity, -27.6307859, -48.4723669, 2023-05-09T15:10:12.945Z
activity, -27.6306848, -48.4724587, 2023-05-09T15:15:19.627Z
activity, -27.6305345, -48.4724759, 2023-05-09T15:15:39.938Z
activity, -27.6309533, -48.4721751, 2023-05-09T15:16:35.947Z
activity, -27.6311905, -48.4720967, 2023-05-09T15:16:43.806Z
activity, -27.6328567, -48.4716125, 2023-05-09T15:17:39.862Z
activity, -27.6340112, -48.4715733, 2023-05-09T15:18:13.950Z
activity, -27.6351976, -48.4719499, 2023-05-09T15:18:41.931Z
activity, -27.6366341, -48.4729861, 2023-05-09T15:19:09.935Z
activity, -27.6394965, -48.4743343, 2023-05-09T15:20:19.922Z
activity, -27.6406392, -48.4750219, 2023-05-09T15:20:47.930Z
activity, -27.6425784, -48.4751351, 2023-05-09T15:21:29.940Z
activity, -27.6435188, -48.4757203, 2023-05-09T15:21:57.940Z
activity, -27.6458698, -48.4780896, 2023-05-09T15:23:12.286Z
activity, -27.6479411, -48.4791814, 2023-05-09T15:24:03.939Z
activity, -27.6482538, -48.4792043, 2023-05-09T15:24:08.953Z
activity, -27.6497597, -48.4785524, 2023-05-09T15:24:36.939Z
activity, -27.6514717, -48.479047, 2023-05-09T15:25:04.938Z
activity, -27.6530587, -48.4797892, 2023-05-09T15:25:32.924Z
activity, -27.6544438, -48.4790914, 2023-05-09T15:26:00.932Z
activity, -27.658168, -48.4804993, 2023-05-09T15:27:24.422Z
activity, -27.6595522, -48.4804103, 2023-05-09T15:27:52.954Z
activity, -27.6606328, -48.4798733, 2023-05-09T15:28:15.946Z
activity, -27.663687, -48.4804285, 2023-05-09T15:29:16.950Z
activity, -27.6663454, -48.4813906, 2023-05-09T15:30:21.946Z
activity, -27.6686264, -48.4815421, 2023-05-09T15:31:08.964Z
activity, -27.6721353, -48.483559, 2023-05-09T15:32:59.250Z
activity, -27.6751342, -48.4845205, 2023-05-09T15:34:05.945Z
activity, -27.6771746, -48.484464, 2023-05-09T15:34:50.409Z
activity, -27.6776962, -48.4841992, 2023-05-09T15:35:01.960Z
activity, -27.6783379, -48.4835785, 2023-05-09T15:35:17.941Z
activity, -27.6797096, -48.4829348, 2023-05-09T15:35:45.952Z
activity, -27.6822247, -48.4821759, 2023-05-09T15:36:41.937Z
activity, -27.685564, -48.4823509, 2023-05-09T15:37:49.951Z
activity, -27.6867265, -48.4830346, 2023-05-09T15:38:17.952Z
activity, -27.6870786, -48.4837128, 2023-05-09T15:38:32.823Z
activity, -27.6873017, -48.4849375, 2023-05-09T15:38:59.942Z
activity, -27.6864053, -48.4860911, 2023-05-09T15:39:27.952Z
activity, -27.6865534, -48.4871744, 2023-05-09T15:39:56.744Z
activity, -27.6886006, -48.4885472, 2023-05-09T15:40:51.944Z
activity, -27.6957343, -48.4922839, 2023-05-09T15:43:39.957Z
activity, -27.6965373, -48.4930307, 2023-05-09T15:44:07.930Z
activity, -27.6957037, -48.4973903, 2023-05-09T15:45:31.938Z
activity, -27.6954057, -48.4994253, 2023-05-09T15:46:13.939Z
activity, -27.696029, -48.4995124, 2023-05-09T17:17:59.948Z
activity, -27.6945382, -48.5000361, 2023-05-09T17:18:27.952Z
activity, -27.6929523, -48.498884, 2023-05-09T17:18:49.962Z
activity, -27.6911042, -48.4983675, 2023-05-09T17:19:17.953Z
activity, -27.6895754, -48.4985226, 2023-05-09T17:19:39.952Z
activity, -27.6886489, -48.4977405, 2023-05-09T17:19:54.959Z
activity, -27.6875838, -48.5002019, 2023-05-09T17:20:45.965Z
activity, -27.6780094, -48.5089658, 2023-05-09T17:22:37.961Z
activity, -27.6824436, -48.5101065, 2023-05-09T17:23:27.963Z
activity, -27.6822549, -48.5126241, 2023-05-09T17:23:49.960Z
activity, -27.6810277, -48.5172601, 2023-05-09T17:24:17.961Z
activity, -27.678981, -48.521814, 2023-05-09T17:24:39.970Z
activity, -27.6724875, -48.5267939, 2023-05-09T17:25:21.960Z
activity, -27.6671612, -48.522294, 2023-05-09T17:25:53.977Z
activity, -27.6632212, -48.5270825, 2023-05-09T17:26:21.986Z
activity, -27.6488957, -48.5217376, 2023-05-09T17:27:57.962Z
activity, -27.6473599, -48.5214823, 2023-05-09T17:28:13.976Z
activity, -27.6445682, -48.5241921, 2023-05-09T17:28:41.950Z
activity, -27.6160171, -48.5285667, 2023-05-09T17:32:25.960Z
activity, -27.6150506, -48.5290499, 2023-05-09T17:32:35.954Z
activity, -27.6130073, -48.5320467, 2023-05-09T17:32:57.961Z
activity, -27.6113426, -48.5364335, 2023-05-09T17:33:21.964Z
activity, -27.5994469, -48.5542173, 2023-05-09T17:37:04.945Z
activity, -27.598064, -48.5587692, 2023-05-09T17:37:32.953Z
activity, -27.5975656, -48.5654993, 2023-05-09T17:38:08.967Z
activity, -27.6000264, -48.5764568, 2023-05-09T17:38:58.978Z
activity, -27.6031198, -48.5813661, 2023-05-09T17:39:29.960Z
activity, -27.6034374, -48.5869477, 2023-05-09T17:39:57.972Z
activity, -27.5868224, -48.6159244, 2023-05-09T17:42:32.956Z
activity, -27.5855217, -48.6177617, 2023-05-09T17:42:45.949Z
activity, -27.5845618, -48.6171899, 2023-05-09T17:42:54.975Z
activity, -27.5856834, -48.6162619, 2023-05-09T17:43:08.970Z
activity, -27.5862964, -48.6164422, 2023-05-09T17:43:13.980Z
activity, -27.5896565, -48.6175421, 2023-05-09T17:43:36.959Z
activity, -27.6129721, -48.6422288, 2023-05-09T17:46:57.957Z
activity, -27.6113498, -48.6531578, 2023-05-09T17:49:05.961Z
activity, -27.610653, -48.6538807, 2023-05-09T17:51:37.955Z
activity, -27.6120822, -48.6514814, 2023-05-09T17:52:53.974Z
activity, -27.6129291, -48.6467584, 2023-05-09T17:53:43.960Z
activity, -27.6132899, -48.6474442, 2023-05-09T17:54:11.964Z
activity, -27.6136938, -48.6470499, 2023-05-09T17:54:33.960Z
activity, -27.6133396, -48.6465369, 2023-05-09T17:55:15.968Z
activity, -27.61313, -48.6458341, 2023-05-09T17:55:35.961Z
activity, -27.6134426, -48.6453385, 2023-05-09T17:56:03.947Z
activity, -27.6139899, -48.6455751, 2023-05-09T17:56:41.830Z
activity, -27.6139262, -48.6462713, 2023-05-09T17:56:56.920Z
activity, -27.6148763, -48.6467757, 2023-05-09T17:57:12.033Z
activity, -27.6156162, -48.6463968, 2023-05-09T18:08:05.591Z
activity, -27.6161133, -48.6458878, 2023-05-09T18:08:20.593Z
activity, -27.6177821, -48.6470575, 2023-05-09T18:09:31.607Z
activity, -27.6272814, -48.6577876, 2023-05-09T18:11:21.601Z
activity, -27.62811, -48.6575412, 2023-05-09T18:12:13.590Z
activity, -27.6283025, -48.6570196, 2023-05-09T18:12:31.606Z
activity, -27.6094758, -48.638297, 2023-05-09T18:15:05.584Z
activity, -27.5954156, -48.6193015, 2023-05-09T18:16:51.607Z
activity, -27.5896234, -48.6172596, 2023-05-09T18:17:25.593Z
activity, -27.5878439, -48.6161938, 2023-05-09T18:17:41.586Z
activity, -27.5884461, -48.6127886, 2023-05-09T18:18:07.601Z
activity, -27.5907609, -48.6079059, 2023-05-09T18:18:35.603Z
activity, -27.6013899, -48.5984441, 2023-05-09T18:19:41.605Z
activity, -27.603116, -48.5918835, 2023-05-09T18:20:11.595Z
activity, -27.6036886, -48.5846961, 2023-05-09T18:20:41.605Z
activity, -27.6025906, -48.5800233, 2023-05-09T18:21:01.611Z
activity, -27.5999503, -48.5760761, 2023-05-09T18:21:23.613Z
activity, -27.5984262, -48.5580116, 2023-05-09T18:22:41.595Z
activity, -27.6020162, -48.5511896, 2023-05-09T18:23:18.611Z
activity, -27.6255999, -48.5246257, 2023-05-09T18:26:17.590Z
activity, -27.6468375, -48.5219188, 2023-05-09T18:28:11.936Z
activity, -27.6468375, -48.521508, 2023-05-09T18:28:17.659Z
activity, -27.6781893, -48.5085234, 2023-05-09T18:34:17.785Z
activity, -27.6882115, -48.4990891, 2023-05-09T18:36:12.078Z
activity, -27.6946199, -48.5000512, 2023-05-09T18:38:17.845Z
activity, -27.7812549, -48.5074525, 2023-05-13T13:40:20.089Z
activity, -27.7809809, -48.5076976, 2023-05-13T13:41:20.968Z
activity, -27.7790743, -48.5072452, 2023-05-13T13:44:06.613Z
activity, -27.7789175, -48.507046, 2023-05-13T13:44:34.390Z
activity, -27.7790644, -48.5062491, 2023-05-13T13:45:46.565Z
activity, -27.7787458, -48.5062294, 2023-05-13T13:47:21.069Z
activity, -27.7786174, -48.5058261, 2023-05-13T13:48:17.599Z
activity, -27.7787883, -48.5056738, 2023-05-13T13:48:45.260Z
activity, -27.7792301, -48.5047043, 2023-05-13T13:50:36.231Z
activity, -27.7790228, -48.5035448, 2023-05-13T13:52:27.695Z
activity, -27.7792025, -48.5026446, 2023-05-13T13:54:10.536Z
activity, -27.7795926, -48.5018194, 2023-05-13T13:55:42.190Z
activity, -27.7797711, -48.5006078, 2023-05-13T13:57:54.550Z
activity, -27.779337, -48.5004651, 2023-05-13T13:58:50.547Z
activity, -27.7791057, -48.4998393, 2023-05-13T13:59:54.318Z
activity, -27.7790416, -48.4986835, 2023-05-13T14:01:38.562Z
activity, -27.7784873, -48.497769, 2023-05-13T14:03:36.981Z
activity, -27.7790602, -48.4968977, 2023-05-13T14:05:22.536Z
activity, -27.7789934, -48.4961586, 2023-05-13T14:06:22.614Z
activity, -27.7793004, -48.4956942, 2023-05-13T14:07:18.400Z
activity, -27.7792888, -48.4954058, 2023-05-13T14:07:46.497Z
activity, -27.7784184, -48.4945358, 2023-05-13T14:10:02.562Z
activity, -27.7789151, -48.4940471, 2023-05-13T14:11:28.381Z
activity, -27.7790117, -48.4933995, 2023-05-13T14:13:18.545Z
activity, -27.7788489, -48.4928081, 2023-05-13T14:14:14.541Z
activity, -27.778564, -48.492409, 2023-05-13T14:15:09.400Z
activity, -27.7783518, -48.4917756, 2023-05-13T14:17:01.105Z
activity, -27.7780781, -48.4914153, 2023-05-13T14:18:12.524Z
activity, -27.7779391, -48.4911049, 2023-05-13T14:19:36.540Z
activity, -27.778046, -48.4913202, 2023-05-13T14:21:14.515Z
activity, -27.7779573, -48.4910927, 2023-05-13T14:23:20.534Z
activity, -27.7776027, -48.4903462, 2023-05-13T14:25:51.173Z
activity, -27.7774305, -48.4901057, 2023-05-13T14:26:47.324Z
activity, -27.7775137, -48.4896424, 2023-05-13T14:29:34.637Z
activity, -27.77758, -48.4886904, 2023-05-13T14:34:04.528Z
activity, -27.777499, -48.488601, 2023-05-13T14:34:14.189Z
activity, -27.7773886, -48.4884692, 2023-05-13T14:34:32.552Z
activity, -27.7775048, -48.488472, 2023-05-13T14:58:09.693Z
activity, -27.7772438, -48.4882438, 2023-05-13T15:01:02.287Z
activity, -27.7775048, -48.488472, 2023-05-13T15:02:55.245Z
activity, -27.7773916, -48.4884736, 2023-05-13T15:05:30.194Z
activity, -27.7775048, -48.488472, 2023-05-13T15:06:56.085Z
activity, -27.7773171, -48.4883036, 2023-05-13T15:14:12.692Z
activity, -27.7774252, -48.4885762, 2023-05-13T15:22:21.484Z
activity, -27.7773171, -48.4883036, 2023-05-13T15:24:28.392Z
activity, -27.7774252, -48.4885762, 2023-05-13T15:34:16.130Z
activity, -27.7771724, -48.4881351, 2023-05-13T16:05:39.487Z
activity, -27.7766487, -48.489118, 2023-05-13T16:07:16.755Z
activity, -27.7762023, -48.488822, 2023-05-13T16:07:45.466Z
activity, -27.7754341, -48.4891195, 2023-05-13T16:10:19.512Z
activity, -27.7752045, -48.4890715, 2023-05-13T16:11:00.128Z
activity, -27.7750987, -48.4891847, 2023-05-13T16:11:15.508Z
activity, -27.7749037, -48.4890077, 2023-05-13T16:12:23.270Z
activity, -27.7744881, -48.4889131, 2023-05-13T16:14:16.148Z
activity, -27.7740736, -48.4885705, 2023-05-13T16:17:47.487Z
activity, -27.7747952, -48.4876468, 2023-05-13T16:21:59.512Z
activity, -27.771898, -48.4855322, 2023-05-13T16:27:15.307Z
activity, -27.7711163, -48.4849208, 2023-05-13T16:28:37.446Z
activity, -27.7709043, -48.4848701, 2023-05-13T16:29:05.267Z
activity, -27.770667, -48.4847132, 2023-05-13T16:29:55.480Z
activity, -27.7706264, -48.4847244, 2023-05-13T16:30:23.485Z
